Energy_a5,Coefficient_of_Variance_a5,Energy_d5,Coefficient_of_Variance_d5,Energy_d4,Coefficient_of_Variance_d4,Energy_d3,Coefficient_of_Variance_d3,InterQuartile,MedianDeviation,Detection
-0.148799288930692,0.0262785096528775,-0.457782397303702,-0.0211540506751048,-0.517764728274156,-0.923584644454354,-0.511960745951982,0.0453632434901821,0.420307201322122,0.151151165679942,Seizure
-0.407852932862912,0.0478888714009689,0.0803131164019596,-0.0235262397835127,-0.0242040771698621,0.0306927215899781,-0.187133913218166,-0.0195177739008239,-0.0610452162191331,-0.106866428466273,Seizure
-0.00791367624007039,0.133146662001485,-0.423582821953505,-0.0401422666318468,-0.450770242071321,-0.0428710629922406,-0.429887896485589,-0.0400705503245813,0.0373495026597934,-0.00490412131095433,Seizure
-0.330530705290683,0.0612328848515075,-0.204987767985148,-0.0440486345078712,-0.163087244210876,0.092218960177767,-0.204059906115258,-0.0624940834676678,-0.0417215756461902,-0.0471833607411514,Seizure
0.0129272727673025,0.0506677184729875,0.796635088513977,-0.026924470693021,1.2555339319415,0.213617995372311,0.482915721326105,-0.0255267847612498,0.0884001645580529,0.278504055207063,Seizure
-0.00945001204116028,0.0724779036100427,0.26551383550419,-0.0155607512010387,0.467779871283263,-0.0803452902095576,0.390025476718964,-0.0493380871355187,0.0980619848445245,0.0567980336828011,Seizure
1.23362920166273,0.0305332760508023,0.965378541494679,-0.0350576236917473,1.52143734677803,0.0178859889001433,1.77101093915795,-0.0209641843604688,0.738525395372626,1.16823997872797,Seizure
5.4102660231803,0.0448337812303264,0.0363941057265892,-0.0291099272597459,0.280586359951128,0.0605618850484867,0.728834576229805,0.0588142296239094,0.209986285663062,0.489839455752495,Seizure
1.52952913753223,0.0121363347903311,0.209012666392777,-0.0280380336311455,0.407680471093492,-0.148059810539026,0.183020558198842,-0.0281419036533797,0.205638845726469,0.522714420250023,Seizure
1.11466588600235,0.0373908977597577,1.65373848707973,-0.0320444442197494,1.66598926316669,-0.133838971845788,0.929795834322951,-0.0415478866917964,0.112234297764731,0.682747085172633,Seizure
1.78533654385479,0.0323187801116214,3.11295520303393,-0.0175467198451728,3.89425752166412,0.243074383713564,1.91770857519137,-0.0349974666420554,1.89029362471468,2.01674940404115,Seizure
-0.282904774482105,0.0352976203941807,0.575813275601621,-0.0320063339472607,1.34428916846061,-0.447206032955838,0.532382997047549,-0.0329020786189386,-0.702634827934472,-0.615599624449636,Seizure
1.72405875338885,0.0147221513364669,0.938085932948946,-0.019447427470692,2.50846885012649,-0.00142680216134932,2.90510054640526,-0.0321592531371972,0.240424053103999,0.496098306303124,Seizure
3.52319680482629,-0.0134053964658413,0.827835939975388,-0.0239775360709523,0.930510896958266,0.0512401584843647,1.27274951266908,-0.0308980688320315,-0.24093026039885,0.188749066482547,Seizure
-0.0759847633500622,0.0599535623046014,0.62171758317714,-0.0242482826693691,1.45712915655754,0.0735820298329805,1.15799692247328,-0.0439914998853343,0.342362324203376,0.62525589506877,Seizure
0.193077657267551,0.353565445754553,1.62880978383838,-0.0538613672252157,2.50831329968598,0.0138918711630338,1.80841248154188,-0.0245463209835394,0.885716477813741,0.859869995898368,Seizure
1.74767537780995,0.0461159341368495,1.57661676414177,-0.0305878108941089,2.33564538549843,0.192145995735546,1.9503275035592,-0.00994556064645187,1.44308178760877,1.58558947692226,Seizure
4.00709447136276,0.0332346278765061,1.36838080474667,-0.0227248589479763,1.84872045304866,1.03983372104746,1.33278981763281,-0.0396929908194731,1.40523649821743,1.55356886472382,Seizure
1.55503596227927,0.0252278801630289,1.01330457681352,-0.0304248485632829,1.73412365747685,0.0580350590875868,1.34301600675736,-0.0386199962872584,0.987334331403618,1.00127010112961,Seizure
0.449213911031475,0.032416993590333,0.76949411613114,0.0791950248514769,0.622796816778852,0.176300983961404,0.395039421053587,-0.0519339973894063,0.334793645517427,0.337092784032228,Seizure
1.26209391629477,0.030106231391782,1.50680655956369,-0.0236674582165384,1.7227189392453,-0.0532397799267116,1.02215171011914,-0.034517250685998,1.48559683040779,1.48525267901015,Seizure
1.75659208005792,0.0448218937199348,0.734979826661339,-0.0342315634023157,1.2026721165647,0.0834167147782303,0.990864788864017,-0.0212586253438115,0.988460532590856,1.06085397439304,Seizure
0.640592471490634,0.0488234561465185,0.561170193664625,-0.0454573637145825,1.7400975395607,0.00413295085640509,2.02394436165063,-0.00112440514735368,0.963822511668034,1.07760503913361,Seizure
0.0462465418202221,0.00939145203371711,0.196270572098349,-0.0207301875490476,0.810089804903437,0.0326184479676457,2.25196050991344,0.216551450732885,0.730312089744487,0.79020348557715,Seizure
0.399339080388639,0.0412029959135761,0.966022358018638,-0.0243479616847332,1.20129083005056,-2.49859784795166,1.91705324273013,0.016328837968715,1.30683988337691,1.23472266681101,Seizure
2.55559432596852,0.045633074786181,0.437252446046689,-0.0273455541332183,0.633726401746336,-0.0359850106714722,0.824010967323657,-0.0280900403301255,1.19185739650616,1.28680295902064,Seizure
0.0980610399669609,0.0573439707376824,0.308959180841261,0.0428611274973958,0.915827104786207,0.109532434484123,1.58703489190134,-0.0425785673380545,0.853024412036734,0.810407157548865,Seizure
0.708042399331268,0.0286052350796686,0.320967232437188,-0.0129952050659549,1.22244965943744,-0.380789713785259,2.50334540411659,-0.0368737389846512,1.23002310340699,1.45509436283445,Seizure
2.51780888798792,0.0159386398998745,0.949181372940516,-0.0214898730966873,1.35321987346627,0.199939718462047,2.058640134022,0.0464090166379163,2.26874083074327,2.17781241143682,Seizure
0.714326712277954,0.0560374767384526,1.16765303083954,-0.29976609496175,2.0149049788681,0.509279880666842,1.86508153886216,-0.0377112575647447,1.41393327405221,1.46082524286317,Seizure
-0.377510412458132,0.0405322006843355,1.74671442353334,0.0205440428857773,2.21246631362046,-0.0323302449250078,3.10981696425835,-0.0184848979816238,0.741102007179791,0.968980703938199,Seizure
-0.174823033164357,0.0296723938696807,-0.0572174358676851,-0.0141671154287623,0.455427345550326,0.399216439616192,0.661889248760177,-0.0182974765542025,-0.439010848002678,0.051815911848788,Seizure
-0.14277180053469,0.0314174237879761,0.539148165770018,0.0446670140632123,0.713012057942577,2.58116527778081,0.286389268112647,-0.0193805693419503,-0.401487872082435,-0.0839493079940815,Seizure
-0.467011502928132,0.0739010084254948,-0.0326852956423221,-0.0292291160328735,0.127429341935322,0.118210077994537,-0.0373515990759991,-0.0342332372491297,-0.190846538913876,-0.0744138403862719,Seizure
0.103837877444746,0.0227960351800605,0.0619798747969532,-0.0323276604369764,0.156310751003113,-0.0335677340224858,0.445824117085297,0.0375947213667618,0.551877456184697,0.755187840599882,Seizure
0.675478156535632,0.0416060391230439,-0.081903885556828,-0.0320879579937225,0.257330126635627,-0.141100836844221,0.428388796484139,-0.0439978112950425,0.83998019626536,0.842475767067478,Seizure
0.0849253067992121,0.0271944140249545,0.996587020818631,-0.0191888127722427,1.12279086784453,-0.612051990753567,1.06021338725435,-0.0630977835267114,0.21240174073468,0.434300156669022,Seizure
0.123271391224079,0.0247699279769904,1.65083202054593,-0.0652953062581229,1.4882900324391,0.0661729840796112,0.75934493940149,-0.0896358893040332,0.828708704585008,0.787982809563788,Seizure
0.115637341120076,0.0265989063615274,2.13520571988974,-0.0154899341575457,2.64118219437314,0.0350725264954006,2.96032377159821,-0.0295452318815383,1.18460913532971,1.33163565588407,Seizure
2.30643837789232,-0.0836169953421256,1.70985296845922,-0.00135834896528396,3.85410637406433,0.00438064937693015,3.93874184960227,-0.0482001125242215,1.96115139739253,2.41325526599475,Seizure
0.491068639513852,0.0357041732495736,1.0578977974383,-0.0268853732423764,1.63964617172449,0.0214664952657075,1.17853555170646,-0.0154625559587573,1.06849855131012,1.28777570470949,Seizure
1.10414701729885,0.0264675776752963,1.86979116753025,-0.0270849910568299,2.51193687251037,0.197812622051488,1.78074262478054,0.00196681356406738,1.29073558559173,1.22127381769838,Seizure
-0.303011706568423,0.0561744661439178,1.08852869438338,-0.030803509321153,1.87898337243602,-0.0108970474872716,0.884703033845489,0.0190899425114863,0.358950092195201,0.374777080011145,Seizure
0.0875996188150852,0.0360285890688797,0.357517663520833,-0.0356295895195482,0.691669028659198,0.0682709788408985,0.297426360195688,-0.0270958560965277,0.300814221817635,0.309987097419558,Seizure
1.41266432092751,0.0247178493600367,0.197095293261878,-0.0573943219746193,0.233131325415512,0.0506380553959851,0.132708238355747,-0.0415926153779891,0.243161821646712,0.212760525854695,Seizure
-0.116794374003582,0.0613653456815854,-0.0244035258775705,-0.025958153170347,-0.0973998775742932,0.247170357223124,-0.116455569154994,-0.0506434513086417,0.353313398374227,0.415753992153967,Seizure
-0.537567531506263,0.0094310770683558,0.0438017779075004,-0.0170726145466595,0.0122136237759763,0.0105694328711834,-0.0658803317591619,-0.262022989982173,-0.063623723987893,-0.139392612437207,Seizure
-0.809329612358717,0.0537845104832817,-0.49008514723929,-0.0322764051079919,-0.574696514821863,0.0512304579346075,-0.578267427501426,-0.0821747053924897,-1.02423541746988,-1.13339471448176,Non-Seizure
-0.847474156397458,0.0383420684126631,-0.495122969137033,-0.0375643028346978,-0.584058552857824,-0.144012172527394,-0.580536205765241,-0.0342266514303038,-1.35066691714852,-1.38603660876854,Non-Seizure
-0.823820174446379,-0.00339724485995648,-0.491315524273337,-0.0389354413363708,-0.580613649480536,0.0647424874921359,-0.573094488407269,-0.0187337870514204,-1.29462418837148,-1.30887611685756,Non-Seizure
-0.568169658799086,0.0450002063758089,-0.417771594054062,-0.0393883223045343,-0.453297041743988,0.0356255682171288,-0.490311394232946,-0.183210770501382,-0.662857553678159,-0.722963230035151,Non-Seizure
-0.651006963595937,0.0173781608011056,-0.244909619396944,-0.0238011948782779,-0.36283580536015,-0.271610193518522,-0.388531919715495,-0.242243031956727,-0.840486403560211,-0.874772354101361,Non-Seizure
-0.813783067206711,0.0221954328693228,-0.240222157556403,-0.0119744108961039,-0.307469322023696,0.000432023873164923,-0.429512023062586,-0.0126270865450765,-0.987034755020732,-1.01710680716532,Non-Seizure
-0.644648347252951,0.0185969136522068,-0.21312813011984,-0.0252299014534581,-0.298745605406773,0.0280812666949893,-0.419378257709742,-0.0225661847898764,-0.844996896193947,-0.873585220382402,Non-Seizure
-0.521680951149095,0.043788812459712,1.58435774304772,-0.0237703845284677,1.02510091481989,0.0146560403327023,0.704207495545545,-0.0477451422069968,-0.475244570038541,-0.196519022907752,Non-Seizure
-0.118161973461086,0.0333211802735955,2.91467028800818,-0.0209823076543666,1.01900828884567,0.0494617801124923,0.815156808755159,-0.0421348477946574,-0.216934970456624,0.0233119033083961,Non-Seizure
-0.305934389437739,0.803279587091676,4.38178022318567,0.209675531400822,2.14932816922218,0.119677202519889,1.60451196828963,0.00334352410780457,0.328512324754264,0.646928285037794,Non-Seizure
-0.378761472420748,0.0163977242297599,-0.222898634653257,-0.0238797534767822,-0.304117760148203,-0.00700645803119183,-0.448760806016031,0.0058455864434226,-0.361388284355027,-0.376912151047977,Non-Seizure
-0.436043770892929,0.0437457909935328,-0.485827538810272,0.0258734280733998,-0.583475327236536,-0.166965178510715,-0.574067320924159,-0.130109862126141,-0.743217885868523,-0.816945182756283,Non-Seizure
-0.860291974943336,-1.01009106237305,-0.49359394089842,0.0447107876209107,-0.587961832893822,0.305654804458591,-0.579880788490101,-0.0241179683507362,-1.42925452524786,-1.45723903333531,Non-Seizure
-0.876716509369238,0.0391544382299485,-0.494107479604737,-0.0787767826780397,-0.590377715728073,0.0152057939025645,-0.579893673465902,0.947845163710074,-1.44052791288981,-1.46865279607258,Non-Seizure
-0.871227669994426,0.0154235144495717,-0.491456765183181,-0.0308820679196574,-0.590773804124623,0.590359584300617,-0.582978493459588,-0.0767005179025528,-1.39479163134143,-1.43768492509661,Non-Seizure
-0.879477744989904,0.023414185720424,-0.490541994469496,-0.0285388706749832,-0.589600102813706,-0.072133105836633,-0.585125775410101,-0.0881285600202484,-1.45759725512668,-1.49876311492811,Non-Seizure
-0.873562800273801,0.0224796009748745,-0.493447827136332,-0.0211815098148598,-0.589251288828905,-0.544624640147084,-0.583715702647651,-0.0279105767671189,-1.47917708999729,-1.50987289463761,Non-Seizure
-0.809571064399978,0.0313634205264828,-0.378907796175764,-0.0228521529733306,-0.388081864432948,-0.272186205473072,-0.465998362391848,0.00610270778675164,-1.12085930821938,-1.12268491244037,Non-Seizure
-0.791132464438548,-0.263973736931637,-0.0157095865990242,-0.0144074673313291,0.387242380656026,0.0234408916430191,0.787631000878962,-0.0225974674292996,-0.77590995164553,-0.700577279906213,Non-Seizure
-0.562942968652138,0.0510622706036041,0.435999866336791,-0.0270060168043652,1.39303361360362,-0.00894740423692674,2.81008852465668,-0.0501901274461235,-0.456563660446193,-0.399813272413445,Non-Seizure
0.185756397958493,0.057415295800032,2.72936641613726,-0.0311727399297979,2.13168307282589,0.0261644046127896,2.55118744014693,-0.0610948713762754,0.371188524288837,0.760909121164567,Non-Seizure
-0.388479555865503,0.0113545894641022,0.0424681862036935,-0.0243485332089287,-0.339474527974062,0.0410689648130538,-0.3615382433863,-0.100252229251433,-0.509707463944975,-0.573448377873235,Non-Seizure
-0.602034336774445,0.0238727039783859,3.60068059442214,-0.0189990667393473,1.82335682860523,0.598730991490247,0.902216846543861,-0.0335395309994651,0.0800257021943669,0.16254572948914,Non-Seizure
-0.713173044785715,0.0495451978488659,2.41635740938213,-0.0417600178238643,0.991371831011459,0.0294206115649183,0.585900102187774,-0.0286427002932681,-0.388443656311061,-0.307447229471488,Non-Seizure
-0.422493911335186,-0.00766089858707889,3.11739743181742,-0.0402838227837152,0.96959929738646,-0.0600291612516235,0.446896609109588,-0.00428834227497771,-0.266374064999409,0.0568748293950788,Non-Seizure
-0.444830959319182,0.0386723713799727,0.601107758044074,-0.0286313796595315,0.0597832292222242,-0.0239295688352488,-0.207126619529495,-0.0494684314664486,-0.863837066560247,-0.789564311507952,Non-Seizure
-0.836154254237918,0.041278849551313,-0.343279024156893,-0.0232179544368027,-0.500475620384868,0.00697504468441485,-0.536590610038324,0.00945900570591638,-1.2445404668865,-1.26410421659969,Non-Seizure
-0.858823025284026,0.0335713274565502,-0.45271111911555,-0.0205538983131183,-0.573059434281473,-0.00503791543390619,-0.575403317460959,-0.0380664883999419,-1.35807443909892,-1.39754316632481,Non-Seizure
-0.859676427519409,0.0996204862656179,-0.447069419264327,-0.00225096584511504,-0.570404790241894,-0.0243219393478429,-0.567517643705972,-0.324819046896536,-1.32280576151475,-1.36460100557904,Non-Seizure
-0.837125143026803,0.0476647069192987,-0.389137568683904,-0.0275890234404878,-0.512465534103235,0.0123792544043378,-0.53548290835422,-0.0451624035907611,-1.25710121245124,-1.26681766510016,Non-Seizure
-0.865455278554784,0.0432793477286432,-0.271353653408092,-0.0264528593182697,-0.438500955905165,0.0225532913402327,-0.468905187726275,-0.109031125746398,-1.22537608708751,-1.23690573516801,Non-Seizure
-0.656992991168277,0.0425049613374186,0.904261128136638,-0.0348994413814652,0.497714640442956,0.0346147542073399,-0.127535797034574,-0.031513842892256,-0.613901929342017,-0.446479466907503,Non-Seizure
-0.483912968948242,-0.00126032334908458,3.18583592766337,0.134804796681228,1.86344929763172,0.027096326392915,0.805595551123373,-0.101749130988743,0.210630912605252,0.269925334181379,Non-Seizure
-0.552476155872998,0.041762274973905,0.492101778497649,-0.0188835668951177,0.0800412724399141,0.0701082295147458,-0.179557035789216,-0.0409861712277681,-0.979143762863688,-0.860312361443747,Non-Seizure
-0.485400751801525,0.0282676863917394,2.49292472157516,-0.0950727819552842,1.11266304222547,0.133607693723841,0.573361313357763,-0.38894763448668,0.0586070240593064,0.1564500698271,Non-Seizure
-0.780702618421909,0.0619433051153868,-0.489251495814703,-0.0306408587307973,-0.585358741066002,0.0358899583732706,-0.583225561116835,-0.030283392408278,-1.33166369408508,-1.36919274920898,Non-Seizure
-0.87759303836218,0.0631988526415097,-0.495324303605805,-0.0325637518864497,-0.587046734981129,0.0166822844759576,-0.584830129995049,-0.0383546152294852,-1.44680733769138,-1.48829009966625,Non-Seizure
-0.87239993684928,0.041090913672741,-0.491504132707428,-0.031647780449722,-0.585830970053267,0.0154056586777349,-0.5841665325378,-0.00363387652915088,-1.42957683871896,-1.46013807147379,Non-Seizure
-0.867439078596303,0.0626741039685088,-0.486940056206701,-0.0624628843021281,-0.583033289318616,0.195956973783273,-0.584007650335034,-0.106155318192409,-1.39430816113479,-1.43335236699562,Non-Seizure
-0.862758892878555,0.0377249368017618,-0.484744770242822,-0.0648398534310799,-0.583370281277295,0.0462142702049736,-0.584352554000753,-0.0813426969474804,-1.40735237690616,-1.4429358319236,Non-Seizure
-0.724325944397253,-0.0692461274225217,-0.372956450664564,-0.0302858642702941,-0.433055590818811,0.570794411694579,-0.505647481941642,-0.0375626979565788,-0.591838624264767,-0.507580055488417,Seizure
-0.421294020311168,-0.00922269102376645,-0.140465032320842,-0.0295662893298272,-0.287282856882207,0.0234793593403322,-0.341377332476683,-0.080325462347992,0.0903321494230283,-0.0973661588932578,Seizure
-0.218521473338741,0.0190622247732497,-0.29272289407565,-0.0242742870202629,-0.44602450834369,-0.0457737016308041,-0.45793123246062,-0.0459988025816543,-0.134642653401286,-0.213414079608838,Seizure
-0.22735823671554,0.0380472581549513,-0.00360437673404254,-0.0272165195569052,-0.0323909785183032,0.0136428346356457,-0.108051363009435,-0.0874790336385411,0.0611836358664716,-0.0390814130958583,Seizure
-0.283016841958221,0.0611264633299065,0.672024385651881,-0.0311917560984835,0.350809621948583,-0.00733811648237428,0.221396237410677,0.00458851827502315,0.149596116949426,0.0570700184971177,Seizure
-0.363313448856831,0.0325889096334726,0.108324352629025,0.0520699150103656,0.0558232938329095,0.0468096832590379,-0.284639773265119,-0.0354129220463245,0.025594540772799,-0.11156376620059,Seizure
-0.590897164260904,0.0262451114093963,0.00834993730484244,-0.0239052122818531,-0.00882562929653056,0.0413477719931452,-0.23978148957247,-0.0396230713762711,-0.280385221184068,-0.337304762440774,Seizure
1.83530336453097,0.0295800109317803,0.542124799230228,-0.019166003761169,0.851790433992563,-0.0371923946145312,0.624175326860944,-0.0379735734726727,1.42295046739649,1.79592653320808,Seizure
3.33196781893819,0.0181819829323475,0.368895329474335,0.712322280625102,0.573920225860745,-0.0261800963789256,1.44313577899963,-0.095664657620937,1.62666774882129,2.55942950467259,Seizure
5.01720173895419,0.0505912987633272,1.63108292649229,-0.0150850352434291,3.14471148216516,-0.0506719775056303,2.25183628925073,-0.0326251998191317,2.19756074459433,2.31388801395014,Seizure
3.23700078270124,0.0339062269278779,0.91377829222351,-0.0158463574285376,0.984482976138211,-0.0190886600046765,1.50064689015697,-0.0458983688445588,0.655910764846192,0.965531296528394,Seizure
7.29170990504425,0.0396675824285194,1.35397229320104,-0.537578066068828,2.11037832513097,-1.77209240072247,1.55267981935888,-0.0106444806693537,2.34265868543493,3.02170129472796,Seizure
1.75935322321811,0.0341849262125776,2.68077130453109,-0.0187478039203215,2.17495917410848,-0.0197513079036099,1.29855829239409,-0.0116957419994429,1.55081790926466,1.39767996844286,Seizure
0.178091656031277,0.0319075854664566,3.0060184095433,-0.0215324256708772,2.09834690825356,0.0639182752644874,1.68871111262498,-0.0141508803759261,0.640773407474295,0.795675180076933,Seizure
2.80269344251155,0.045134365421657,2.44531599939553,-0.0220380946920039,2.44451366339627,0.211460961058191,1.74837675930322,-0.0746265337906202,1.73859204963983,2.10066471881122,Seizure
4.53794925825948,0.0418358643239482,1.2533059056217,-0.0301313449105375,2.4851144096658,2.57164468994667,2.92696131897343,-0.100145758513747,1.40732963981795,1.59745441446916,Seizure
0.184290254207203,0.110059984677141,0.433279188024331,-0.0264744993025799,0.708289889415909,0.0622074662391998,0.493388605957174,0.00400841740010578,0.198874054756664,0.175853786462589,Seizure
0.013190844757937,0.0608230487789588,0.324023134757171,-0.0305204489741612,0.295790095578449,-0.0349467173457331,0.261304863726035,-0.0453078404231671,0.112717767971374,0.379650407919432,Seizure
0.631927439606703,-14.9729009413397,0.427233754537157,-0.0464759757011418,0.231372162789814,1.46814861726178,0.40235656699976,-0.143106701169997,1.49187625520936,1.3444861384052,Seizure
0.706682455430774,0.0170549337328386,-0.0113463493585086,-0.0427902681213131,0.105536057253517,0.0740936502072453,0.224871290138315,-0.0384715135136454,1.12244813848664,0.995750409309654,Seizure
-0.286681915152755,0.0359823975999295,0.205626067922219,-0.0438011645312335,0.250766447360897,0.226692663936475,0.126166423465694,-0.018793882648207,0.0235013991722762,-0.01899933433525,Seizure
-0.488715267417431,0.059629769164411,-0.0502040479180255,-0.0559441832421091,-0.0829706758840906,0.0399318262303058,-0.112277147194195,-1.03499011803514,-0.304541667861842,-0.318365019900296,Seizure
-0.0797018047108502,0.0551917652848784,0.0683333634992745,-0.0340143062729203,0.19305960891287,-0.0368908413177678,0.50432038810373,0.0454795929561069,-0.0048432266681376,0.0516015238186794,Seizure
1.44968618399497,0.0243232972294201,-0.00236466089187574,-0.0307784142132975,0.390615224350489,0.124867832894295,0.636620653543421,0.858491517971028,0.514354480264455,0.576775401872152,Seizure
4.37971919129472,0.0229800085551687,0.480390358480705,-0.0215050444662398,1.93041944947948,0.0144625310901314,3.09043128532319,-0.0370465618470083,1.68963642530369,1.64134316403584,Seizure
1.84036401911484,0.0168568085596452,1.86775343134483,-0.0378554944122888,4.16034591121721,0.0630853659922289,7.31216435854741,-0.0115571653949806,1.90575329555767,2.02882872961816,Seizure
-0.0210058246382786,0.0193384678718736,0.167117249571652,0.0186685083032312,0.362940662461245,0.343571410195009,0.193473949899831,0.00635873149360968,0.399533150129251,0.315311600137476,Seizure
1.68704037301894,0.0485364576813497,0.146493297789025,-0.037533362593025,0.606059828388922,-0.0676240227081011,0.790745996787648,-0.228217433130437,1.3738336863248,1.42770069230074,Seizure
3.13249640696952,0.0368705078405671,0.0773192744442411,0.0851383828952672,0.289758340904154,0.0827421920683873,0.680267803014833,0.0697272058275937,1.03790152309523,1.11427499174619,Seizure
2.49332446083262,0.0209059210277953,0.119838745666333,-0.0247331430141062,0.587268834493128,0.167667327426614,1.87699210159601,-0.045319914424348,0.821943913615203,1.04599400406731,Seizure
3.36225518126088,0.0338298581646907,0.720801420376557,-0.0395748729976096,1.0966306868207,-0.141150343098154,3.29827765764182,-0.0377491644402703,2.27824339025579,2.23880740591335,Seizure
1.68850058757317,0.0292453492106604,0.0972055000020184,-0.0307284837813116,0.384535377005348,0.0765497290552606,0.576905746632872,-0.034773274392856,1.36626500763885,1.19659039584381,Seizure
-0.230842205287812,0.0405593721366592,0.306865888858039,-0.0395919667667286,0.561218295938812,0.0696111599651168,0.307547586962226,-0.397147527743199,0.470229766071548,0.37147806420455,Seizure
0.481631241653421,0.03762768564532,0.411676501088836,-0.0253792770954554,1.03047183721496,0.956935666086781,0.665075674621454,-0.0355143710971556,0.405008687214677,0.550383275419395,Seizure
1.78297332736838,0.0531374902748244,0.85855351162428,-0.0213644495141546,1.2168223131502,0.0346561655197518,0.825853319907282,-0.0289752841439776,0.64141613845489,0.708528045748513,Seizure
0.0180321439437764,0.0334065439196457,0.180309387756,-0.0351034235625023,0.359641427617579,-0.0208484735313239,0.620317809798071,0.0205165955146534,0.534324643741182,0.469824573240129,Seizure
1.70961010484614,0.0396292593593046,0.166093676584939,0.104100464609253,0.546983774282969,0.296616400847723,0.682358839475794,-0.0433370341395074,0.939988378461356,0.951538477787135,Seizure
2.59164132670961,0.0586776361892358,0.0416710225712593,-0.0313162444596055,0.352952440909652,1.10088145493085,0.366715043507998,-0.130453147932443,0.912771849769775,1.15509511264311,Seizure
2.44863744032421,-0.0270041422819142,0.613311401340156,-0.0210460585805338,0.664398622077451,0.180105940978248,1.77798809113297,-0.059758498972847,1.61877675666425,1.57992579314178,Seizure
1.86745849270002,0.0307440246278878,1.29010095900516,-0.029476871771609,1.28201658212349,0.0324936788276648,2.04187249066465,-0.0602960664345136,1.41151781898059,1.81051771854084,Seizure
2.82811561325579,0.0318076171647824,1.3311705561251,-0.0389581464339544,2.45344330981168,0.0283271254560777,4.30177566669356,-0.0235148171099281,1.76596973506696,2.02509133828731,Seizure
0.669944237006182,0.0373936715121824,0.551571479457206,-0.0265945713403733,1.07545677181458,0.196460064363786,0.695657591795971,-0.0279363712241871,0.736591514546056,0.648473798747382,Seizure
0.146902755244119,0.0306660199168419,0.74752006156592,0.0391674185788305,0.742792028817986,0.0897468252473949,1.19419662528863,-0.075641298708049,0.783778206714364,0.937664052435638,Seizure
0.0814946406043393,0.0392374809811127,1.89208459530228,-0.0281535594537476,0.809838696154172,0.100087109536026,0.46407988458707,-0.0386726828378658,0.829512592301151,0.861137125150949,Seizure
0.578364322811336,0.770438358383135,0.431035244517902,-0.0260754195439081,1.13480730203431,0.1659538423876,0.958761884931697,-0.0374322438620018,0.971391190353983,1.04836187186254,Seizure
1.18461716096204,-0.0127951709324055,0.512704515545505,-0.07746152365566,0.221972542439324,-0.0372788633080569,0.558796846295066,-0.0299019637346095,1.3219772407488,1.66046849621433,Seizure
1.96543778999076,0.0158214630117287,2.6596624007817,-0.0413365183950224,2.00209084215746,0.027896956249602,1.09815259113107,-0.000101133547274745,1.43019872857294,1.61328073084105,Seizure
0.471724496926248,0.0988789320459511,1.6461062270867,-0.0312292428900317,1.07751907181413,-0.0793996538590858,1.67828984914408,0.000618092750340393,0.925977222276697,1.14321737581083,Seizure
1.03752455259165,0.111185901732803,1.94657525066825,-0.030939661971537,2.49067947335684,-0.0012455022314039,3.82292734811483,-0.0382926262097861,1.77450535416619,1.9244121594913,Seizure
0.891616170894612,0.0950166233125262,1.95781294427118,0.0259202151223106,0.808713784427215,0.535488090097144,1.36200899850761,-0.0343981571288957,1.04128202261854,1.35770460038099,Seizure
0.176497288790364,0.0140406007406816,-0.0876194705254142,-0.0267818494278791,0.13584934655559,1.17009370669266,0.00699093285387165,0.055486744662108,0.353474555109775,0.338721493096783,Seizure
0.188321225484238,0.0796449402323338,0.890196940055852,-0.019333200566716,0.943273400245049,0.0662102810209192,0.330778900690888,-0.0401559464420242,0.528365636449114,0.563774527747813,Seizure
-0.217938411694637,0.00780248814470588,0.0675980200529523,-0.0424561862506894,0.474848407449686,0.179450652117061,0.0444512746563029,-0.0233998396895921,0.233498105398646,0.225537412484891,Seizure
0.773653180899618,0.356409957169687,-0.0823611759986961,-0.092479854615563,0.183764999581532,0.221191281468122,0.195073487411191,0.09470447254317,1.1000625199383,1.16979189208025,Seizure
0.162912263862363,0.223149267464022,0.302569012866143,-0.0456456289802442,0.498937978398894,0.165651118334832,0.632905769686885,-0.0475042110016149,0.576033902862471,0.678196939220182,Seizure
0.848521815308062,0.0571475437802592,0.41369390978815,-0.0610047182525088,0.00625456620503707,0.0397749449256113,0.0152713328943962,-0.347983292571158,0.788770273593147,0.713007795631377,Seizure
0.75336087690198,0.0360434201532731,1.09543332958087,0.0153386005134539,0.768403126352844,0.0191775000247176,0.49809419547365,-0.0174572358356609,0.921307468869009,0.966571238465488,Seizure
0.742593202316443,0.0527961489050083,0.287914861367105,-0.030845022760442,0.440574793223529,-0.272651999112277,0.97362020918359,-0.0392896642982084,1.51249104562828,1.48799812572408,Seizure
0.613788585401403,0.0266373992523193,0.698826813653792,-0.0325157698324029,0.422267948078936,-0.251181337482375,0.332282761777706,0.0247960057059194,0.98717317466807,0.991129867287614,Seizure
1.04663724456998,0.0201592721608178,1.55570837529098,-0.0361394670370233,2.70415612979927,0.209248901211827,2.42134120318234,-0.0545488418724184,1.37141823125318,1.5701567385758,Seizure
1.58205222505784,0.0248378566077996,0.92500507473113,-0.0276518131668717,2.67481680915367,0.076062192804531,4.41929221677003,-0.0798167078436888,1.30136434629148,1.32011629904242,Seizure
